"date","water_temp_0to8m","thermocline_depth","epilimnetic_temp","irradiance_depth_at_5PAR","air_temp","global_radiation","max_windspeed","precipitation_tot","ammonium_ug","nitrate_mg","phosphate_ug","daphnia_ROIs_0p5x","daphnia_area_log10_mm2_0p5x","daphnia_maj_axis_len_mm_0p5x","daphnia_min_axis_len_mm_0p5x","eudiaptomus_ROIs_0p5x","eudiaptomus_area_log10_mm2_0p5x","eudiaptomus_maj_axis_len_mm_0p5x","eudiaptomus_min_axis_len_mm_0p5x","cyclops_ROIs_0p5x","cyclops_area_log10_mm2_0p5x","cyclops_maj_axis_len_mm_0p5x","cyclops_min_axis_len_mm_0p5x","nauplius_ROIs_0p5x","nauplius_area_log10_mm2_0p5x","nauplius_maj_axis_len_mm_0p5x","nauplius_min_axis_len_mm_0p5x","ciliates_ROIs_5p0x","ciliates_area_log10_mm2_5p0x_weightedmean","ciliates_area_log10_mm2_5p0x_mean","ciliates_maj_axis_len_mm_5p0x_mean","ciliates_maj_axis_len_mm_5p0x_weightedmean","ciliates_min_axis_len_mm_5p0x_weightedmean","ciliates_min_axis_len_mm_5p0x_mean","rotifers_ROIs_0p5x","rotifers_area_log10_mm2_0p5x_weightedmean","rotifers_area_log10_mm2_0p5x_mean","rotifers_maj_axis_len_mm_0p5x_mean","rotifers_maj_axis_len_mm_0p5x_weightedmean","rotifers_min_axis_len_mm_0p5x_weightedmean","rotifers_min_axis_len_mm_0p5x_mean","dinobryon_ROIs_0p5x","dinobryon_area_log10_mm2_5p0x","dinobryon_maj_axis_len_mm_5p0x","dinobryon_min_axis_len_mm_5p0x","uroglena_ROIs_0p5x","uroglena_area_log10_mm2_0p5x","uroglena_maj_axis_len_mm_0p5x","uroglena_min_axis_len_mm_0p5x","ceratium_ROIs_0p5x","ceratium_area_log10_mm2_0p5x","ceratium_maj_axis_len_mm_0p5x","ceratium_min_axis_len_mm_0p5x","centric_diatom_ROIs_5p0x","centric_diatom_area_log10_mm2_5p0x","centric_diatom_maj_axis_len_mm_5p0x","centric_diatom_min_axis_len_mm_5p0x","cryptophyceae_ROIs_5p0x","cryptophyceae_area_log10_mm2_5p0x_weightedmean","cryptophyceae_area_log10_mm2_5p0x_mean","cryptophyceae_maj_axis_len_mm_5p0x_mean","cryptophyceae_maj_axis_len_mm_5p0x_weightedmean","cryptophyceae_min_axis_len_mm_5p0x_weightedmean","cryptophyceae_min_axis_len_mm_5p0x_mean","rhodomonas_ROIs_5p0x","rhodomonas_area_log10_mm2_5p0x","rhodomonas_maj_axis_len_mm_5p0x","rhodomonas_min_axis_len_mm_5p0x","chlorophytes_ROIs_5p0x","chlorophytes_area_log10_mm2_5p0x","chlorophytes_maj_axis_len_mm_5p0x","chlorophytes_min_axis_len_mm_5p0x"
"2021-07-20",18.924505,11.2277375,18.292225,2.875,21.5446527777778,330.231805555556,7.2,0.0616666666666667,6.075935,1.4877537,2.24825041666667,0.0654166666666667,-0.503526801245705,0.972500299547138,0.507240595586753,0.02,-0.474999065403757,1.1884883645842,0.59532425432434,0.0508333333333333,-0.886020914339874,0.726556922255348,0.320858407626731,0.197916666666667,-1.50460457175184,0.252336465239632,0.170832844414246,0.00916666764,-3.17529552547115,-2.98810637730372,0.045619515,0.0332847459918365,0.0270517018322908,0.0347510275,0.682083333333334,-1.63251150332467,-1.61064738523175,0.287383611378158,0.252659335376231,0.133232667710078,0.144065138847861,0.0879166666666667,-2.93196523962567,0.06375738,0.02801634,0.00583333333333333,-1.66240018981522,0.21248726975973,0.143145760451119,0.34375,-1.69718826120286,0.255905615589031,0.133335517385743,0.0008333333,-3.26916614483647,0.02838084,0.02394039,0.056597221,-3.46838648195202,-3.46461669298547,0.02815894,0.0277388034348089,0.0153052760121577,0.01536619,0.007083333,-3.84276632974873,0.0167688,0.010988,0.01194444,-3.67560744133908,0.01699207,0.01519285
"2021-07-21",19.180005,11.631095,17.92964625,2.6875,21.4845833333333,327.014930555556,6,0.03,7.09340683333334,1.50037586666667,2.56811041666667,0.0233333333333333,-0.673016303365008,0.871043750664591,0.454224131745157,0.01,-0.654769005524957,1.10473560235607,0.437584277131974,0.0433333333333333,-0.950851766841863,0.709140086247725,0.304375850145699,0.21375,-1.56142000865473,0.239862346698977,0.158525780587263,0.0108333335,-3.19416485501758,-3.14637493595905,0.0349312357142857,0.0322076795677213,0.0263446641794857,0.0284011185714286,0.45,-1.67057766528874,-1.66792303887953,0.264772547703117,0.243909439191279,0.126894436189186,0.125024627083758,0.0354166666666667,-3.12876015125651,0.05311703,0.02484983,0.00125,-1.79127852081504,0.159497187387349,0.12655991869414,0.146666666666667,-1.72660216655901,0.257567120973316,0.1299563906269,0.000625,-3.3139278755662,0.02932529,0.02185232,0.034652779,-3.51376499971228,-3.51471694663165,0.026647385,0.0265658918039249,0.0144523513626844,0.01444181,0.005208333,-3.8707846113434,0.01629283,0.01063024,0.01131944,-3.73283907040485,0.01601247,0.01433235
"2021-07-22",19.38785375,11.6246075,18.69483375,2.8,21.7195138888889,283.068125,6.2,0.0716666666666667,7.15925450000001,1.45205796666667,3.89802583333333,0.00875,-0.970294897583639,0.728392365025031,0.309630532456008,0.00458333333333333,-0.806690587426298,0.832687330022426,0.413260948738956,0.05875,-0.945807221505702,0.690599977240264,0.315757761715441,0.166666666666667,-1.50994976904409,0.257023195077182,0.169264700571468,0.01479166614,-3.13302864904795,-3.04317734984128,0.0400842525,0.0335378182639119,0.0278180309844315,0.0320784025,0.541666666666667,-1.67570193099584,-1.59111412132772,0.303003046616903,0.249564592508022,0.125397460733557,0.13948259153419,0.03,-2.86573903895601,0.0698253,0.03023517,0.00208333333333333,-1.80434362062344,0.165150963304748,0.124846502305092,0.375833333333333,-1.73228847052327,0.255284409957799,0.130164855682095,0.0008333333,-3.27812634661532,0.02870167,0.02290837,0.054166664,-3.4154660215923,-3.45810152676046,0.028483445,0.0298194121301094,0.0161805139825395,0.0154383,0.01013889,-3.85294016214784,0.01650609,0.01092146,0.02645833,-3.73296961636736,0.01602752,0.01422946
"2021-07-23",19.5433725,10.656767375,19.67681875,3.0125,22.8442361111111,309.210694444444,4.8,0.0983333333333333,10.3940165,1.44873643333333,3.50650083333333,0.02125,-0.742924941036668,0.832068907770895,0.439559139441668,0.0108333333333333,-0.884096488968419,0.813692564968532,0.365860435310457,0.0633333333333333,-0.984512630318434,0.673297149070609,0.294851413636514,0.195833333333333,-1.49279707303591,0.262590306428137,0.17288103975735,0.01763888874,-3.1925334044946,-3.07363860495394,0.04009223625,0.0323752732400893,0.0262985432347758,0.0295753425,0.86375,-1.68676855984211,-1.60980798911674,0.283997185882349,0.236027218246331,0.124618882402931,0.137258940171532,0.0458333333333333,-2.94959356039154,0.0662966,0.02774539,0.00375,-1.59669748329879,0.225453907094394,0.14873207123984,0.165416666666667,-1.74345405729407,0.255419644952812,0.127569478588131,0.001875,-3.32383627848191,0.02610415,0.02272175,0.082986112,-3.41245876636,-3.44500118829409,0.02843046,0.0296218678100085,0.016398813712353,0.015823175,0.019375,-3.83357728728457,0.01655563,0.01135179,0.04319444,-3.73579888796817,0.01619258,0.01425373
"2021-07-24",19.3752325,10.179225375,18.98373375,2.1625,20.9263194444444,144.368263888889,9.3,17.0783333333333,12.407142,1.4265173,3.17551041666667,0.00916666666666667,-0.958995560958081,0.653509386434783,0.3343747571723,0.00875,-0.754662819786758,0.900592172252176,0.413988778972092,0.0483333333333333,-0.989905912573406,0.647709807452503,0.297515022207324,0.165416666666667,-1.49657236754864,0.264811239002792,0.169498769514062,0.0189583329,-3.1621084743117,-3.09817298016999,0.0365224314285714,0.0331452112311401,0.0270725877385573,0.0298026228571429,0.772916666666666,-1.67842096576406,-1.64429153748901,0.267168318002721,0.240527136454298,0.127039826047816,0.132275376745098,0.0745833333333333,-2.89046734833296,0.070029,0.02997897,0.00416666666666667,-1.66270722021465,0.188877665096459,0.147124173735866,0.194583333333333,-1.71489283730519,0.256285357998434,0.134511922769532,0.0009722222,-3.20593146268049,0.03097828,0.02502767,0.073402777,-3.46642154463458,-3.48437583605461,0.02699057,0.0274738213080381,0.0155075581888277,0.015219765,0.01430556,-3.82234491491139,0.0169966,0.01137585,0.04569444,-3.73080775820841,0.01617627,0.01434858
"2021-07-25",19.34209625,10.65934875,19.32281,2.1625,18.9183333333333,123.870833333333,8.2,21.8816666666667,9.63557483333332,1.43522673333333,2.50748333333333,0.00833333333333333,-0.703814360037557,0.845447383686946,0.448223874801348,0.0183333333333333,-0.795646644306519,0.844165033161825,0.404432847832349,0.0883333333333333,-0.974542147442109,0.642442103230965,0.310554928834734,0.222916666666667,-1.46703682611155,0.265796085636375,0.177335578414273,0.02277777794,-3.15404969756899,-2.95906838287818,0.0461078066666667,0.0339200045363142,0.0270211396986568,0.0348104255555556,0.89625,-1.67470548488735,-1.62111847197109,0.265242182579612,0.242402887809418,0.127315380438374,0.138368117884777,0.105,-2.89746579387597,0.06756226,0.03191547,0.0075,-1.61039594228233,0.212119392723759,0.149084803962533,0.260416666666667,-1.71724699268582,0.25675183665268,0.133074811277371,0.001875,-3.24119994904778,0.02838793,0.02514155,0.080624996,-3.46405805901091,-3.47285890231653,0.0273982,0.027500515820447,0.0154775151980004,0.015264585,0.009652778,-3.82633656136591,0.01683034,0.01134381,0.04340278,-3.71170381412397,0.01654896,0.01460824
"2021-07-26",19.56279625,9.624767875,19.73733625,1.975,19.1038888888889,161.449861111111,9.7,3.48166666666667,10.178059,1.39696256666667,2.19954,0.0120833333333333,-0.835586749274218,0.694095345045822,0.345654304724558,0.02,-0.734246902537595,0.827329050253867,0.477435977508436,0.133333333333333,-0.878235846248197,0.710405921252455,0.343484376053945,0.201666666666667,-1.45305576007815,0.272624179974634,0.175525778741218,0.02868055194,-3.14804113929226,-3.05393137501842,0.03853035625,0.0334848036418068,0.0271718867815248,0.03157941125,0.867083333333333,-1.67179107866924,-1.64003257861706,0.262879213914904,0.239147071310837,0.128824706771216,0.132372130178177,0.147083333333333,-2.87752722649637,0.06703866,0.0288692,0.00541666666666667,-1.7506469615714,0.168440434459831,0.136467021435861,0.149166666666667,-1.71528447144955,0.253943911774297,0.132961127840241,0.002708333,-3.20780322637222,0.0298317,0.02617437,0.077083338,-3.40899133075319,-3.4208246620752,0.028911515,0.0292034296325912,0.0166421963625553,0.01631538,0.01194444,-3.82082407062807,0.01683511,0.01147505,0.04486111,-3.655704225085,0.01748814,0.01536143
"2021-07-27",19.49487625,10.642835,19.0111525,2.5125,19.7302083333333,185.027569444444,7,2.08833333333333,8.238427,1.44504496666667,2.18099875,0.0129166666666667,-0.63358862411463,0.843943825212929,0.456552965848264,0.0270833333333333,-0.798366396447586,0.807272798174481,0.393891770383141,0.165833333333333,-0.863916841187203,0.720468972893,0.348214726916328,0.181666666666667,-1.39439460687053,0.292329158223944,0.186426065684458,0.03506944694,-3.08523764160697,-2.92409163573632,0.0473102588888889,0.0365048348790444,0.0291593752663382,0.0373100533333333,0.961666666666666,-1.67500166423837,-1.62359511561283,0.26693855445213,0.234089830733884,0.128959936119922,0.141852118358386,0.146666666666667,-2.85085912900093,0.0696276,0.02940742,0.00541666666666667,-1.54485774133043,0.196965188988027,0.147960139386317,0.0829166666666667,-1.67742483563564,0.256557294783474,0.138218822869899,0.004791667,-3.18434954331932,0.03104005,0.02733107,0.078125002,-3.39236792145502,-3.42108065255327,0.028688495,0.0295978261442881,0.0171315326298549,0.01649796,0.009305556,-3.81122445979982,0.0169116,0.01167694,0.04027778,-3.6187726131604,0.01809433,0.01577166
"2021-07-28",19.4748125,10.200422375,18.96836125,1.775,18.3090972222222,88.815625,8.6,6.875,15.9103545,1.40407933333333,2.32527625,0.01625,-0.659419918018256,0.878025289868577,0.437374374467979,0.03,-0.688992169908337,0.927302803020313,0.440545496945832,0.11125,-0.836677849465464,0.745235886574796,0.357678038545794,0.192083333333333,-1.41358895098238,0.279907740972813,0.186803639216801,0.0342361102,-3.06135155824829,-2.96724616366373,0.04294872,0.037084294531252,0.0299046275249416,0.03546885375,0.889583333333333,-1.67844904295352,-1.61942919520581,0.273242973318673,0.230619378756061,0.128509919560436,0.13868880739375,0.095,-2.84878066178038,0.06554714,0.03177099,0.0158333333333333,-1.75889141603302,0.16738645570264,0.134942955822971,0.045,-1.67352529932364,0.2625779814886,0.138008416157636,0.003472222,-3.15241444793183,0.03181025,0.02789079,0.067152781,-3.38954246728906,-3.40251878659959,0.029564095,0.029937745082539,0.0171204629107958,0.01675269,0.006736111,-3.8155249187453,0.01699679,0.01151236,0.03215278,-3.63154909993431,0.01791031,0.01574494
"2021-07-29",19.35098375,10.06264925,19.3994575,3.225,20.5471527777778,285.930694444444,6.8,0.0583333333333333,4.966063,1.4508779,2.26772666666667,0.0141666666666667,-0.52201150136962,0.929752592714909,0.514557654984917,0.0366666666666667,-0.654602256908537,0.974126085655393,0.472456475757968,0.1725,-0.838212417528981,0.736699570627936,0.359486119499753,0.16625,-1.43333332410576,0.27559216361766,0.18204834577263,0.0317361086,-3.0505482909841,-2.98096229619921,0.04344387375,0.0382305934447023,0.0302312022664417,0.03419114125,0.792083333333333,-1.66921867658048,-1.58211713620356,0.276433011124283,0.238691689571494,0.129918920750234,0.148620045968241,0.107083333333333,-2.79994744383035,0.06856767,0.03164179,0.0208333333333333,-1.71729017619699,0.168830172053857,0.14169072065989,0.0291666666666667,-1.6741663731093,0.25728984447839,0.140637983213412,0.002291667,-3.19418193049633,0.03078111,0.02633052,0.058680559,-3.38717996188983,-3.39950406223322,0.02944694,0.0299420838492222,0.0171370015398899,0.016906505,0.006944444,-3.82052576834603,0.01680379,0.01150649,0.02583333,-3.68119586465835,0.01710574,0.01485527
"2021-07-30",19.38305875,10.70350325,19.25530875,3.1875,20.466875,158.167638888889,13.6,5.15,5.685405,1.46652673333333,2.37006958333333,0.0191666666666667,-0.645213544942152,0.865169134979578,0.447982015304783,0.0320833333333333,-0.659288335257088,0.95581843396171,0.509203416858116,0.08375,-0.835337510574043,0.747669767493305,0.357029627347591,0.191666666666667,-1.41555758156741,0.279123760263718,0.186234086428907,0.0329166651,-3.06569433886318,-2.99656685120277,0.0417187525,0.0368509234101697,0.0298037192635714,0.034038065,0.74125,-1.67186691124905,-1.63666858966019,0.258128257944753,0.23730011748169,0.12903860403626,0.13263828852146,0.0795833333333333,-2.87362081998306,0.06707142,0.03171043,0.00916666666666667,-1.60294150822931,0.204242931016101,0.159732627228425,0.0125,-1.6680638614289,0.265836072892846,0.134769381893766,0.002916667,-3.17104554037516,0.0308737,0.02717802,0.050555557,-3.37646926287325,-3.38695429636107,0.02990549,0.0301909983494568,0.0175098207667646,0.01718853,0.006527778,-3.8070093297591,0.01705393,0.0117317,0.03305556,-3.70967083644502,0.01669971,0.01452721
"2021-07-31",19.19551,9.506726125,19.28886,3.0375,19.1802083333333,181.429097222222,8,2.17166666666667,8.37184166666666,1.43170166666667,2.2981325,0.0204166666666667,-0.644301520314644,0.851698287908636,0.460630271067802,0.0241666666666667,-0.64344673370106,1.00100428560103,0.490443303756694,0.0995833333333333,-0.818769982340874,0.775463033746596,0.361645467482416,0.145,-1.44147185759543,0.271887961343575,0.179270364705541,0.03479166254,-3.08825115903893,-2.93386773536125,0.0485325266666667,0.0359585241998788,0.0290259941315412,0.0374662377777778,0.61875,-1.66773236962742,-1.60195321065111,0.273433075014683,0.244769643251024,0.129089730973641,0.140922267554128,0.164166666666667,-2.84843281587135,0.06387445,0.0305671,0.0179166666666667,-1.62958885920509,0.185182959560512,0.153113836653369,0.0254166666666667,-1.7005708558319,0.246516394792569,0.137200796649076,0.003194444,-3.17482472888996,0.03145468,0.02692344,0.041805557,-3.39471227357565,-3.42388970615089,0.028311715,0.029337169988397,0.017139606605329,0.016612285,0.007847222,-3.81934978850945,0.01668314,0.01162514,0.03875,-3.66494327977756,0.01728374,0.01512885
"2021-08-01",19.06242625,10.32868975,18.48979125,1.9375,15.3563888888889,97.8335416666667,9.8,13.9866666666667,15.582823,1.3509776,1.95829166666667,0.0183333333333333,-0.508857087757148,1.01999756617713,0.538766849313453,0.0283333333333333,-0.6707165515786,0.965457804543974,0.488567973958011,0.03875,-0.80197740960833,0.814238868673125,0.370525376234386,0.1625,-1.5122157291974,0.247776004209008,0.170346197631188,0.03972222254,-3.12172893989549,-2.95894493706678,0.0460799511111111,0.0357539200239548,0.0275847765494632,0.0362617066666667,0.419166666666667,-1.67271713130149,-1.63037605992925,0.265039677291296,0.247474722493953,0.127621358118694,0.134728247134275,0.140833333333333,-2.90257435137439,0.06649395,0.02867551,0.00416666666666667,-1.52636345402056,0.208646915295902,0.164870726780487,0.0075,-1.70571110408442,0.253964538911061,0.130287738737073,0.001944444,-3.23599320819352,0.02961998,0.02346173,0.034027779,-3.44183234551886,-3.44308381857646,0.02817775,0.0281806270612258,0.0160973474694208,0.01602315,0.006736111,-3.83405655671452,0.0165421,0.01135269,0.03548611,-3.73105130451955,0.01624005,0.01432322
"2021-08-02",19.34733625,11.58636625,18.0927225,2.5375,17.0363888888889,174.268541666667,6.2,0.126666666666667,13.4334023333333,1.41850463333333,2.22009666666667,0.0170833333333333,-0.660447025595376,0.884263602700807,0.441584238600056,0.0208333333333333,-0.668594875132823,0.991161250685477,0.483789850239579,0.0979166666666667,-0.859491509789977,0.739164461026838,0.3524285593756,0.35875,-1.51142985050583,0.249488556354084,0.168702643472799,0.0335416611,-3.14942488107416,-3.08381167850254,0.03749971375,0.0336755756057423,0.0267496007449373,0.03023142125,0.477083333333334,-1.71028386765224,-1.68029928615223,0.25040804998305,0.229221153184964,0.122080984179913,0.124921424838205,0.13625,-2.78496579262102,0.06317904,0.03166072,0.0145833333333333,-1.70091081638565,0.174640918449449,0.141562644485763,0.00541666666666667,-1.80259575714808,0.248603211980308,0.104145506842796,0.003888889,-3.18782122192543,0.03048533,0.02677256,0.064652778,-3.4174023756693,-3.44596369074997,0.028012235,0.0288662735812515,0.0166821594265679,0.01611833,0.009097222,-3.82532656326064,0.01659448,0.01158442,0.08027778,-3.7449635256927,0.01606002,0.01395691
"2021-08-03",18.9652525,10.78373725,18.37554,2.025,16.4211805555556,160.620138888889,14.2,2.38666666666667,16.3926345,1.3127174,1.69479208333333,0.0404166666666667,-0.647685133476527,0.869654318428154,0.477455813414458,0.0270833333333333,-0.601877915525912,1.02159177164487,0.502651434212181,0.06,-0.889230243509501,0.714491921368794,0.340348491901766,0.3075,-1.52242696727546,0.244657876900611,0.166970552114988,0.03159721594,-3.1693233068784,-3.01273703128581,0.0419262533333333,0.0333432949943771,0.0259862397948671,0.0340067277777778,0.402916666666667,-1.70438872170078,-1.6651812970569,0.255883143658823,0.23618613271227,0.122044545963774,0.127279977705551,0.143333333333333,-2.94955489178365,0.06106385,0.02772483,0.0129166666666667,-1.78015466110043,0.16469688595068,0.131952927863163,0.00375,-1.70350310098886,0.253601138519416,0.129682610717881,0.0025,-3.26343825819805,0.02830774,0.02346504,0.053749996,-3.4386762131634,-3.46491612523877,0.02736247,0.0279753729267544,0.0164367875133714,0.015825615,0.007222222,-3.82590092428803,0.01644149,0.01164041,0.07361111,-3.75425716776006,0.01590288,0.01390459
"2021-08-04",19.3509775,10.653776125,18.68144,1.6625,15.1308333333333,65.5277083333333,6,1.325,23.7211925,1.17093706666667,1.99691125,0.0170833333333333,-0.759626129106708,0.787743753221551,0.400702753754882,0.0183333333333333,-0.696663979315248,0.960746890440544,0.468878130876406,0.0716666666666667,-0.952519212901775,0.64816535211863,0.316320533187267,0.324583333333333,-1.49401180093613,0.257272741003622,0.172233983167838,0.0328472218,-3.14999886238366,-2.98195561023481,0.0442994988888889,0.0343914062976898,0.0265957376348926,0.0350700177777778,0.382083333333333,-1.70958706563312,-1.63306942423631,0.265263646748609,0.24388582284581,0.120495784999848,0.136210736975179,0.186666666666667,-2.81038281336338,0.06267886,0.03185879,0.0141666666666667,-1.71637436912667,0.17700913672225,0.135848484892873,0.00416666666666667,-1.80926546343862,0.213372998319896,0.113691782468078,0.003125,-3.22542698105496,0.03017057,0.02500888,0.060069446,-3.45409775357645,-3.46607099430143,0.02744814,0.0276476987487429,0.0159922660988916,0.01561159,0.01194444,-3.83581196942272,0.0166037,0.01127607,0.07784722,-3.76873511653251,0.01563824,0.01362646
"2021-08-05",18.86719875,11.56166875,17.72138625,2.275,16.9041666666667,120.399722222222,9,2.77166666666667,15.77668,1.41730526666667,1.5290425,0.0304166666666667,-0.635291168526569,0.87215862681107,0.468690916372846,0.0208333333333333,-0.59376074033773,1.05597986365053,0.556723134516159,0.122916666666667,-0.948180209545256,0.664093106077166,0.313638088675997,0.345833333333333,-1.49299594826912,0.254935314310829,0.173661537490132,0.02937499384,-3.15664959959616,-2.97836627178522,0.0449591922222222,0.0335406212609714,0.0263454745232192,0.0352212177777778,0.369166666666667,-1.71192693313058,-1.65945083554668,0.258748132565407,0.240780060247297,0.120984632604236,0.128637465650223,0.19375,-2.79683406945511,0.06357353,0.03171613,0.0120833333333333,-1.74003898522041,0.171429583896909,0.137166916835414,0.00625,-1.73409603774228,0.241239903448625,0.120786206296686,0.003055556,-3.24820828455791,0.02904309,0.02439587,0.061736114,-3.44124202744342,-3.46634601936726,0.027237745,0.0277441644462475,0.0161937242453258,0.01563231,0.01368056,-3.82299478959354,0.01687686,0.01141366,0.060625,-3.73234189947246,0.01632936,0.01413618
"2021-08-06",19.06380625,11.26395375,17.873065,2.3125,18.6515277777778,112.038611111111,7.6,1.19,11.862875,1.3730853,1.63517791666667,0.04125,-0.599156859148385,0.916200411967174,0.495245479325876,0.0245833333333333,-0.576388866800271,1.12912703406926,0.513770768278768,0.145,-0.948268507484431,0.669012554339037,0.317179311528974,0.365416666666667,-1.44577308008412,0.272248814136959,0.182574475930786,0.0376388893,-3.10235575543032,-2.97358261452636,0.0442015633333333,0.0367767950172126,0.0278485588325111,0.0356481766666667,0.454999999999999,-1.70473032631677,-1.67552114478414,0.255147267007536,0.249836098037754,0.12010013951176,0.126270479740278,0.27,-2.86068334280338,0.06003489,0.02934502,0.01625,-1.69718361061798,0.176358417830224,0.144344832849922,0.0075,-1.70434739336777,0.264851208101494,0.136157668189561,0.003055556,-3.25152682821156,0.02787863,0.02453638,0.073263891,-3.45830468611504,-3.47890585223317,0.026765425,0.0272213841282577,0.0159592321093843,0.01549567,0.01722222,-3.83126863793071,0.0168065,0.01121351,0.07027778,-3.70443465920861,0.01685922,0.01449174
"2021-08-07",18.7348375,11.7609545,17.364065,1.4375,16.6858333333333,59.005,12.3,15.9416666666667,25.1882493333333,1.26018733333333,1.61739291666667,0.0545833333333333,-0.514918304355908,0.97530828870442,0.522974674502257,0.02625,-0.455551468477617,1.18838136657929,0.659233915064348,0.117916666666667,-0.91823956879163,0.680581219271832,0.32270531987322,0.297916666666667,-1.42828586344595,0.276812210210216,0.187001597836187,0.0379861132,-3.14860712617647,-2.93620627634855,0.0473646955555556,0.0363130110625808,0.0266500573571708,0.0381198388888889,0.46,-1.66607085014986,-1.64806168846852,0.262742469367404,0.26430593617561,0.125279647056617,0.130468582467068,0.225,-2.8150475032706,0.06668686,0.03057503,0.0125,-1.63545183116503,0.205033355479428,0.146035019617852,0.0104166666666667,-1.70901107912152,0.270033285872566,0.127891277783862,0.002847222,-3.2333939199645,0.02911955,0.02481603,0.054027781,-3.44948530924073,-3.47646583445196,0.026701515,0.0274264855658233,0.0160221509084917,0.01553887,0.01069444,-3.81381269044733,0.01712032,0.01147985,0.05722222,-3.70135015111413,0.01691869,0.01461256
"2021-08-08",18.9396125,10.12460275,18.44970875,2.0625,16.4598611111111,78.4666666666667,7,0.255,16.0618853333333,1.37869013333333,1.5377475,0.0408333333333333,-0.645935775332495,0.866293299700014,0.472692190372633,0.0183333333333333,-0.572834344806459,1.09303864282974,0.543432523210922,0.24125,-0.908578417806272,0.69381739028297,0.331286027740282,0.262083333333333,-1.42267223437579,0.276891699630435,0.187208163996517,0.03527778174,-3.14516333395373,-2.97065954349617,0.04441808,0.0346544014198294,0.0263843844902938,0.0356699966666667,0.51125,-1.68071397520597,-1.65260053735779,0.259883622310154,0.253859404282687,0.123613899467646,0.129216597695828,0.3925,-2.7921957713399,0.0642919,0.0311278,0.0329166666666667,-1.70941784347739,0.178932427477409,0.140021765127759,0.0120833333333333,-1.68226856055403,0.271908095233768,0.130182933536473,0.004513889,-3.19872186246388,0.03016285,0.02641939,0.07569444,-3.45032663408146,-3.4796154880807,0.026652615,0.0275182462284786,0.0160376180672927,0.015512235,0.01868056,-3.81700790880154,0.01718608,0.01135483,0.06229167,-3.67460134098582,0.01730741,0.01510309
"2021-08-09",18.58108375,11.0678905,17.71692125,2.675,17.4479861111111,182.371666666667,6.6,0.175,14.2325276666667,1.34334136666667,1.74809791666667,0.0579166666666667,-0.538499658595213,0.947520227777004,0.530115123076134,0.0233333333333333,-0.554708566883916,1.06968554923192,0.580118444177246,0.2675,-0.911855571732668,0.698152429598667,0.327250971450352,0.2775,-1.4249724568263,0.276952788740746,0.185538019155212,0.02812500454,-3.12300699378394,-2.97031595761899,0.04495721,0.0357792106235432,0.0270504524770993,0.0360039777777778,0.631666666666667,-1.68126787524926,-1.66509167071752,0.25575231875054,0.252422608193517,0.123585091179688,0.126892967582077,0.35625,-2.84792824517488,0.06056466,0.02926398,0.0241666666666667,-1.72005208559041,0.176100525353067,0.14112968247473,0.015,-1.68950912242873,0.250493139594336,0.138395652386613,0.003888889,-3.29707005364593,0.02745547,0.02321906,0.089305552,-3.43834757862598,-3.4726054446464,0.02708188,0.0279405333720743,0.0160611594223801,0.015371985,0.02375,-3.82305604516408,0.01709123,0.01124892,0.063125,-3.68133992029268,0.01719111,0.01493542
"2021-08-10",18.69116875,11.26101375,17.519685,2.925,19.2832638888889,241.184583333333,6.8,0.145,10.5640863333333,1.40333516666667,1.85542375,0.03875,-0.578645469238969,0.924560679861701,0.508640512359624,0.0183333333333333,-0.569546478883965,1.05723098614707,0.522604392340593,0.2025,-0.919259078381536,0.688053636848295,0.323572770249711,0.282083333333333,-1.45641779694152,0.263502168772499,0.181065795927969,0.0276388927,-3.13739137536556,-3.07356743796037,0.03732283625,0.0355231532439082,0.0265668662672044,0.030471955,0.539583333333334,-1.6709204755218,-1.6541253652876,0.260581432652881,0.256763130704573,0.123942238185567,0.126886487684773,0.23,-2.90156672440368,0.05397924,0.02844185,0.0125,-1.67953789509759,0.190618315160066,0.144675025279655,0.0145833333333333,-1.66510512406128,0.273347732674102,0.135265760867302,0.001736111,-3.31472199512862,0.02771339,0.02254541,0.082499999,-3.43655308138832,-3.47207470323064,0.027162575,0.0281223270978864,0.0161407497593498,0.015407345,0.02513889,-3.82494649598867,0.01708731,0.01122178,0.05319444,-3.68085874030986,0.01730761,0.0150044
